Action ID,Announce Date,Target Ticker,Target Name,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date,Cash Terms,Target Industry Sector
69224411,9/27/2012,ZZ US,Sealy Corp,TPX US,909.51,Cash,Completed,3/18/2013,2.2,"Consumer, Cyclical"
112314918,11/6/2015,ZSPH US,ZS Pharma Inc,AZN LN,2037.6,Cash,Completed,12/18/2015,90,"Consumer, Non-cyclical"
125179220,5/5/2016,ZPIN US,Zhaopin Ltd,,487.8,Cash,Pending, ,17.75,Communications
81900649,9/26/2013,ZOLT US,Zoltek Cos Inc,3402 JP,575.46,Cash,Completed,3/3/2014,16.75,Basic Materials
62404789,3/12/2012,ZOLL US,Zoll Medical Corp,3407 JP,2062.85,Cash,Completed,4/30/2012,93,"Consumer, Non-cyclical"
43195085,2/18/2010,ZNT US,Zenith National Insurance Corp,FFH CN,1320.99,Cash,Completed,5/21/2010,38,Financial
140287996,2/13/2017,ZLTQ US,Zeltiq Aesthetics Inc,AGN US,2309.42,Cash,Completed,5/1/2017,56.5,"Consumer, Non-cyclical"
87551829,2/19/2014,ZLC US,Zale Corp,SIG US,1198.06,Cash,Completed,5/30/2014,21,"Consumer, Cyclical"
56303521,7/20/2011,ZL CN,Microsemi Semiconductor Corp,MSCC US,448.94,Cash,Completed,10/31/2011,3.98,Technology
72579414,1/2/2013,ZIP US,Zipcar Inc,CAR US,509.92,Cash,Completed,3/15/2013,12.25,"Consumer, Non-cyclical"
48043400,9/7/2010,ZGEN US,ZymoGenetics Inc,BMY US,725.15,Cash,Completed,10/13/2010,9.75,"Consumer, Non-cyclical"
105214134,4/8/2015,ZEP US,Zep Inc,161147Z US,677.6,Cash,Completed,6/26/2015,20.05,Basic Materials
124386594,1/19/2017,ZC FP,Zodiac Aerospace,SAF FP,8855.4,Cash,Pending,12/31/2017,25,Industrial
109424566,7/9/2015,YY US,YY Inc,,2313.53,Cash,Terminated,6/15/2016,68.5,Communications
114213333,10/16/2015,YOKU US,Youku Tudou Inc,BABA US,5119.1,Cash,Completed,4/6/2016,27.6,Communications
139414367,1/30/2017,XXIA US,Ixia,KEYS US,1559.49,Cash,Completed,4/19/2017,19.65,Communications
146250928,5/30/2017,XTLY US,Xactly Corp,389272Z US,501.26,Cash,Completed,7/31/2017,15.65,Technology
63236178,4/10/2012,XRIT US,X-Rite Inc,DHR US,625.84,Cash,Completed,5/16/2012,5.55,Industrial
109081535,7/1/2015,XOOM US,Xoom Corp,PYPL US,842.45,Cash,Completed,11/13/2015,25,"Consumer, Non-cyclical"
143625705,4/10/2017,XCRA US,Xcerra Corp,1334073D CH,441.03,Cash,Pending,12/31/2017,10.25,Technology
49329529,11/1/2010,XCO US,EXCO Resources Inc,,5183.24,Cash,Terminated,7/8/2011,20.5,Energy
115671578,10/4/2015,XCH LN,Xchanging Ltd,CSC US,760.83,Cash,Completed,6/6/2016,1.9,Technology
106231939,4/30/2015,WX US,WuXi PharmaTech Cayman Inc,,2967.44,Cash,Completed,12/11/2015,46,"Consumer, Non-cyclical"
128451851,7/7/2016,WWAV US,WhiteWave Foods Co/The,BN FP,12349.07,Cash,Completed,4/12/2017,56.25,"Consumer, Non-cyclical"
93385053,7/7/2014,WTF AU,Wotif.com Holdings Ltd,EXPE US,547.52,Cash,Completed,11/18/2014,3.3,Communications
134894105,5/9/2017,WSTC US,West Corp,APO US,4974.44,Cash,Completed,10/11/2017,23.5,Communications
48751436,10/6/2010,WSM LN,Wellstream Holdings Ltd,GE US,1367.31,Cash,Completed,3/8/2011,7.86,Energy
74260946,2/21/2013,WSHLY US,WSP Holdings Ltd,0111135D US,863.45,Cash,Terminated,5/31/2014,3.2,Energy
65203199,6/7/2012,WSH LN,WSP Group Ltd,WSP CN,540.58,Cash,Completed,8/2/2012,4.35,Industrial
138420760,1/9/2017,WOOF US,VCA Inc,4614Z US,8793.13,Cash,Completed,9/13/2017,93,"Consumer, Non-cyclical"
54289219,5/6/2011,WMG US,Warner Music Group Corp,382735Z US,2962.72,Cash,Completed,7/20/2011,8.25,"Consumer, Cyclical"
90511110,4/29/2014,WLF LN,Cirrus Logic International UK Ltd,CRUS US,435.79,Cash,Completed,8/26/2014,2.35,Technology
60105485,12/19/2011,WINN US,Winn-Dixie Stores Inc,513294Z US,426.57,Cash,Completed,3/12/2012,9.5,"Consumer, Non-cyclical"
66378682,7/13/2012,WHC AU,Whitehaven Coal Ltd,0374508D AU,5515.74,Cash,Terminated,8/24/2012,5.2,Energy
138653312,1/25/2017,WGL US,WGL Holdings Inc,ALA CN,6289.42,Cash,Pending,6/30/2018,88.25,Utilities
147314166,6/16/2017,WFM US,Whole Foods Market Inc,AMZN US,13605.36,Cash,Completed,8/29/2017,42,"Consumer, Non-cyclical"
132309089,9/22/2016,WCIC US,WCI Communities Inc,LEN US,785.54,Cash,Completed,2/13/2017,23.5,"Consumer, Cyclical"
60202177,12/21/2011,WCAA US,WCA Waste Corp,779672Z US,429.99,Cash,Completed,3/26/2012,6.5,Industrial
77242570,5/20/2013,WBSN US,Websense LLC,389272Z US,889.15,Cash,Completed,6/26/2013,24.75,Communications
141963362,7/24/2017,WBMD US,WebMD Health Corp,INET US,2594.0,Cash,Completed,9/18/2017,66.5,Communications
73482212,1/30/2013,WBL SP,WBL Corp Ltd,UEM SP,724.99,Cash,Completed,5/29/2013,4.5,Industrial
59451756,11/22/2011,WAVIN NA,Wavin NV,MEXCHEM* MM,1169.89,Cash,Completed,7/12/2012,10.5,Industrial
67095000,8/2/2012,WAVE US,Nextwave Wireless Inc,T US,624.94,Cash,Completed,1/25/2013,1,Communications
144891095,5/5/2017,VWR US,VWR Corp,4465452Z US,6311.76,Cash,Completed,11/22/2017,33.25,"Consumer, Non-cyclical"
141383321,3/2/2017,VTTI US,VTTI Energy Partners LP,3611774Z NA,1174.41,Cash,Completed,9/15/2017,19.5,Energy
45133157,5/6/2010,VTIV US,inVentiv Health Inc,,1092.75,Cash,Completed,8/5/2010,26.05,Communications
42459334,1/13/2010,VTGK RM,T Plus PJSC,362522Z RU,867.54,Cash,Terminated,6/30/2010,1.354,Utilities
131921069,9/14/2016,VTAE US,Vitae Pharmaceuticals Inc,AGN US,540.6,Cash,Completed,10/26/2016,21,"Consumer, Non-cyclical"
62656525,3/20/2012,VT CN,Viterra Inc,GLEN LN,7498.88,Cash,Completed,12/19/2012,16.25,Industrial
54217001,5/4/2011,VSEA US,Varian Semiconductor Equipment Associates Inc,AMAT US,4572.39,Cash,Completed,11/11/2011,63,Technology
59383848,11/21/2011,VRUS US,Gilead Pharmasset LLC,GILD US,10605.88,Cash,Completed,1/18/2012,137,"Consumer, Non-cyclical"
50264820,12/6/2010,VRGY US,Verigy Ltd,6857 JP,606.7,Cash,Completed,7/6/2011,15,Technology
83627169,11/11/2013,VPHM US,Shire ViroPharma Inc,SHP LN,3410.67,Cash,Completed,1/27/2014,50,"Consumer, Non-cyclical"
100155534,12/17/2014,VOLC US,Volcano Corp,PHIA NA,1171.94,Cash,Completed,2/18/2015,18,"Consumer, Non-cyclical"
108097830,6/10/2015,VNET US,21Vianet Group Inc,,2045.96,Cash,Terminated,6/30/2016,23,Communications
80515837,8/15/2013,VLTR US,Volterra Semiconductor Corp,MXIM US,422.4,Cash,Completed,10/2/2013,23,Technology
54121543,5/2/2011,VLCM US,Volcom LLC,KER FP,511.92,Cash,Completed,6/24/2011,24.5,"Consumer, Cyclical"
78637965,6/24/2013,VHS US,Vanguard Health Systems Inc,THC US,4095.92,Cash,Completed,10/1/2013,21,"Consumer, Non-cyclical"
49767759,11/17/2010,VEN CN,Ventana Gold Corp,3501797Z BZ,1062.13,Cash,Completed,3/28/2011,13.06,Basic Materials
85162297,12/18/2013,VCI US,Valassis Communications Inc,14394Z US,1771.62,Cash,Completed,2/5/2014,34.04,"Consumer, Non-cyclical"
136286314,12/2/2016,VASC US,Vascular Solutions Inc,TFX US,962.63,Cash,Completed,2/21/2017,56,"Consumer, Non-cyclical"
72211723,12/21/2012,VARD SP,Vard Holdings Ltd,186950Z IM,636.3,Cash,Completed,1/23/2013,1.22,Industrial
122720005,3/20/2016,VAL US,Valspar Corp/The,SHW US,11205.54,Cash,Completed,6/1/2017,113,Basic Materials
96102945,9/12/2014,VAC1V FH,Vacon Oyj,DNFS DC,1357.29,Cash,Completed,5/18/2015,34,Industrial
122895558,4/4/2016,VA US,Virgin America Inc,ALK US,2169.5,Cash,Completed,12/15/2016,57,"Consumer, Cyclical"
72973797,1/14/2013,UUU CN,Uranium One Inc,,1351.81,Cash,Completed,10/22/2013,2.86,Basic Materials
46567605,7/7/2010,UTS CN,UTS Energy Corp,FP FP,995.16,Cash,Completed,10/7/2010,3.08,Energy
113874094,10/9/2015,UTIW US,UTi Worldwide Inc,DSV DC,1070.35,Cash,Completed,1/25/2016,7.1,Industrial
117805346,12/22/2015,USG NA,USG People BV,6098 JP,1696.87,Cash,Completed,5/30/2016,17.5,"Consumer, Non-cyclical"
84859686,12/11/2013,UNS US,UNS Energy Corp,FTS CN,4270.68,Cash,Completed,8/18/2014,60.25,Utilities
83891615,11/18/2013,UNIT4 NA,Unit4 NV,13620Z US,1698.23,Cash,Completed,4/22/2014,38.75,Technology
47474028,8/13/2010,UNCA US,Unica Corp,IBM US,425.87,Cash,Completed,10/6/2010,21,Technology
152828958,9/26/2017,UN01 GR,Uniper SE,FORTUM FH,11531.18,Cash,Pending, ,22,Utilities
124722038,4/28/2016,TXTR US,Textura Corp,ORCL US,602.61,Cash,Completed,6/13/2016,26,Communications
72287251,12/24/2012,TWI MK,Tradewinds M Bhd,,1563.61,Cash,Completed,3/14/2013,9.3,"Consumer, Non-cyclical"
53568740,4/11/2011,TWF-U CN,Timberwest Forest Corp,,1288.08,Cash,Completed,6/30/2011,6.16,Basic Materials
104063991,3/16/2015,TVN PW,TVN SA,SNI US,856.28,Cash,Completed,10/6/2015,20,Communications
121750090,3/3/2016,TUMI US,Tumi Holdings Inc,1910 HK,1710.75,Cash,Completed,8/2/2016,26.75,"Consumer, Non-cyclical"
134989290,11/10/2016,TUBE US,TubeMogul Inc,ADBE US,444.22,Cash,Completed,12/20/2016,14,Technology
136842511,12/14/2016,TTS AU,Tatts Group Ltd,,5340.5,Cash,Terminated,4/28/2017,4.21,"Consumer, Cyclical"
79994154,7/30/2013,TSRX US,Trius Therapeutics LLC,CBST US,562.63,Cash,Completed,9/12/2013,13.5,"Consumer, Non-cyclical"
129670115,12/14/2015,TSLN MM,Trina Solar Ltd,,2934.57,Cash,Completed,3/14/2017,11.6,Energy
135105135,11/14/2016,TSGI CN,Stars Group Inc/The,,4479.08,Cash,Terminated,12/20/2016,24,"Consumer, Cyclical"
103950823,3/20/2015,TSB LN,TSB Banking Group PLC,SAB SM,2545.24,Cash,Completed,7/28/2015,3.4,Financial
93558432,7/10/2014,TRW US,ZF TRW Automotive Holdings Corp,1003Z GR,12857.3,Cash,Completed,5/15/2015,105.6,"Consumer, Cyclical"
143020326,3/31/2017,TRR US,TRC Cos Inc,161147Z US,615.79,Cash,Completed,6/22/2017,17.55,Industrial
63812812,4/27/2012,TRR CN,Trelawney Mining & Exploration Inc,IMG CN,498.1,Cash,Completed,6/25/2012,3.3,Basic Materials
124498327,4/25/2016,TRNC US,tronc Inc,GCI US,823.75,Cash,Terminated,11/1/2016,15,Communications
76971172,5/10/2013,TRLG US,True Religion Apparel Inc,558804Z US,635.13,Cash,Completed,7/31/2013,32,"Consumer, Cyclical"
56783921,8/7/2011,TRH US,Transatlantic Holdings Inc,BRK/A US,3249.16,Cash,Terminated,9/20/2011,52,Financial
108253997,6/15/2015,TRAK US,Dealertrack Technologies Inc,1026Z US,4353.52,Cash,Completed,10/2/2015,63.25,Technology
43115266,1/15/2010,TRA US,Terra Industries Inc,YAR NO,4203.96,Cash,Terminated,3/12/2010,41.1,Basic Materials
156997715,12/11/2017,TOX AU,Tox Free Solutions Ltd,CWY AU,620.28,Cash,Pending,6/30/2018,3.425,Industrial
46822435,7/19/2010,TOMK LN,Gates Worldwide Ltd,,4765.65,Cash,Completed,9/28/2010,3.25,Industrial
102801265,2/17/2015,TOL AU,Toll Holdings Ltd,6178 JP,6270.65,Cash,Completed,6/1/2015,9.04,Industrial
71789019,12/11/2012,TNS US,TNS Inc,8210273Z US,827.33,Cash,Completed,2/19/2013,21,"Consumer, Non-cyclical"
68997319,9/20/2012,TNET BB,Telenet Group Holding NV,LBTYA US,411.64,Cash,Completed,1/11/2013,35,Communications
61211787,1/30/2012,TNB US,Thomas & Betts Corp,ABBN SW,3867.01,Cash,Completed,5/17/2012,72,Industrial
80797019,8/26/2013,TMS US,TMS International Corp,0708444D US,534.82,Cash,Completed,10/17/2013,17.5,"Consumer, Non-cyclical"
51618975,1/27/2011,TMRK US,Terremark Worldwide Inc,VZ US,1739.13,Cash,Completed,4/12/2011,19,Communications
133008500,10/31/2016,TMH US,Team Health Holdings Inc,,5581.46,Cash,Completed,2/7/2017,43.5,"Consumer, Non-cyclical"
54924015,6/1/2011,TLVTF US,Telvent GIT SA,SU FP,1746.02,Cash,Completed,9/28/2011,40,Technology
121206130,10/9/2013,TLRD US,Tailored Brands Inc,JOSB US,2274.63,Cash,Terminated,11/15/2013,48,"Consumer, Cyclical"
124119657,6/3/2016,TLN US,Talen Energy Corp,312903Z US,5044.77,Cash,Completed,12/6/2016,14,Utilities
100082949,12/16/2014,TLM CN,Repsol Oil & Gas Canada Inc,REP SM,12949.33,Cash,Completed,5/11/2015,8,Energy
61541548,2/9/2012,TLEO US,Taleo Corp,ORCL US,1837.99,Cash,Completed,4/9/2012,46,Technology
59052017,11/7/2011,TKLC US,Tekelec Global Inc,,491.35,Cash,Completed,1/25/2012,11,Communications
90334345,5/15/2014,TKA AV,Telekom Austria AG,AMXL MM,6577.36,Cash,Completed,10/21/2014,7.15,Communications
55076867,6/6/2011,TIN US,Temple-Inland LLC,IP US,4276.47,Cash,Completed,2/13/2012,32,Industrial
135881613,11/27/2017,TIME US,Time Inc,MDP US,2520.45,Cash,Pending,3/31/2018,18.5,Communications
70668692,11/9/2012,TIE US,Titanium Metals Corp,PCP US,2867.32,Cash,Completed,1/8/2013,16.5,Basic Materials
96716482,9/29/2014,TIBX US,TIBCO Software Inc,389272Z US,4100.7,Cash,Completed,12/8/2014,24,Communications
109921166,7/22/2015,THOR US,Thoratec LLC,STJ US,3212.01,Cash,Completed,10/9/2015,63.5,"Consumer, Non-cyclical"
50344110,12/9/2010,THC US,Tenet Healthcare Corp,CYH US,7335.11,Cash,Terminated,5/9/2011,7.25,"Consumer, Non-cyclical"
52681994,3/9/2011,TGM GR,Rolls-Royce Power Systems AG,,5937.2,Cash,Completed,3/13/2013,31.61,Industrial
63823112,4/26/2012,TGA-U CN,Transglobe Apartment Real Estate Investment Trust,259719Z LN,2123.79,Cash,Completed,7/3/2012,14.25,Financial
114240849,3/14/2016,TFM US,Fresh Market Inc/The,APO US,1334.43,Cash,Completed,4/28/2016,28.5,"Consumer, Non-cyclical"
119552883,1/26/2016,TEX US,Terex Corp,000157 CH,4960.0,Cash,Terminated,5/27/2016,31,Industrial
56615229,8/1/2011,TELMEXL MM,Telefonos de Mexico SAB de CV,AMXL MM,6455.92,Cash,Completed,12/10/2012,10.225,Communications
70793762,11/14/2012,TEA US,Teavana Holdings Inc,SBUX US,626.37,Cash,Completed,1/2/2013,15.5,"Consumer, Cyclical"
45240933,5/12/2010,TCL AU,Transurban Group,,7057.41,Cash,Terminated,5/25/2010,5.57,"Consumer, Non-cyclical"
132185838,9/20/2016,TBRA US,Tobira Therapeutics Inc,AGN US,533.58,Cash,Completed,11/2/2016,28.35,"Consumer, Non-cyclical"
55229637,6/13/2011,TBL US,Timberland LLC/DE,VFC US,1971.75,Cash,Completed,9/14/2011,43,"Consumer, Cyclical"
58531350,10/18/2011,TARO US,Taro Pharmaceutical Industries Ltd,SUNP IN,573.13,Cash,Terminated,2/8/2013,39.5,"Consumer, Non-cyclical"
96065820,9/11/2014,TAM US,Taminco Corp,EMN US,2742.13,Cash,Completed,12/8/2014,26,Basic Materials
107828625,2/3/2016,SYNN SW,Syngenta AG,CHNCCZ CH,46311.73,Cash,Completed,1/8/2018,465,Basic Materials
110898795,8/11/2015,SYA US,Symetra Financial Corp,0003 JP,3716.29,Cash,Completed,2/1/2016,32,Financial
45271062,5/12/2010,SY US,Sybase Inc,SAP GR,5322.65,Cash,Completed,7/30/2010,65,Technology
87605301,3/6/2014,SWY US,Safeway Inc,1312089D US,7903.56,Cash,Completed,1/30/2015,34.92,"Consumer, Non-cyclical"
43528343,3/3/2010,SWWC US,Southwest Water Co,,427.68,Cash,Completed,9/14/2010,11,Utilities
47348192,8/9/2010,SWSI US,Nabors Completion & Production Services Co,NBR US,822.92,Cash,Completed,9/13/2010,22.12,Energy
113889496,10/21/2015,SWI US,SolarWinds Inc,,4397.4,Cash,Completed,2/5/2016,60.1,Technology
136666145,12/9/2016,SWC US,Stillwater Mining Co,SGL SJ,2009.21,Cash,Completed,5/4/2017,18,Basic Materials
49262731,10/28/2010,SVR US,Syniverse Holdings Inc,,2561.15,Cash,Completed,1/14/2011,31,Communications
69190425,9/26/2012,SVN US,7 Days Group Holdings Ltd,,654.47,Cash,Completed,7/8/2013,13.8,"Consumer, Cyclical"
51828149,2/3/2011,SVLF US,Silverleaf Resorts Inc,137482Z US,499.67,Cash,Completed,5/18/2011,2.5,"Consumer, Cyclical"
131803776,9/12/2016,SVI LN,Sole Realisation Co Plc,18418Z US,883.61,Cash,Terminated,10/18/2016,6.5,Financial
120143988,2/4/2016,SVA US,Sinovac Biotech Ltd,,446.48,Cash,Pending, ,8,"Consumer, Non-cyclical"
49328961,11/1/2010,SUR US,CNA Surety Corp,CNA US,444.66,Cash,Completed,6/13/2011,26.55,Financial
110587524,8/3/2015,SUN SW,Sulzer AG,87208Z RU,437.16,Cash,Completed,10/5/2015,99.2,Industrial
55620138,6/23/2011,SUG US,Southern Union Co,WMB US,9246.11,Cash,Terminated,7/19/2011,44,Utilities
108267719,6/15/2015,STTP US,SmartStop Self Storage Inc,EXR US,1410.0,Cash,Completed,10/1/2015,13.75,Financial
96554094,6/30/2016,STRZA US,Starz Acquisition LLC /CO,LGF/A US,4154.1,Cash,Completed,12/9/2016,18,Communications
119822811,2/1/2016,STR US,Dominion Questar Corp,D US,5965.44,Cash,Completed,9/19/2016,25,Utilities
111438301,8/21/2015,STNR US,Steiner Leisure Ltd,63090Z US,896.32,Cash,Completed,12/10/2015,65,"Consumer, Cyclical"
77500188,5/29/2013,STEI US,Stewart Enterprises Inc,SCI US,1378.87,Cash,Completed,12/24/2013,13.25,"Consumer, Non-cyclical"
91334582,11/6/2014,STAT SP,STATS ChipPAC Pte Ltd,,1750.54,Cash,Completed,10/19/2015,0.466,Technology
130592066,8/18/2016,ST SP,Singapore Telecommunications Ltd,TMSK SP,1196.4,Cash,Completed,11/17/2016,4.16,Communications
152207855,9/18/2017,SSNI US,Silver Spring Networks Inc,ITRI US,762.21,Cash,Completed,1/8/2018,16.25,Technology
46880053,7/21/2010,SSL LN,SSL International PLC,RB/ LN,3822.27,Cash,Completed,11/29/2010,11.63,"Consumer, Non-cyclical"
67939266,8/22/2012,SRZ US,Sunrise Senior Living LLC,HCN US,1189.06,Cash,Completed,1/9/2013,12.4,"Consumer, Non-cyclical"
53289524,4/1/2011,SRX US,SRA International Inc,117693Z US,1371.6,Cash,Completed,7/21/2011,31.25,Technology
54055644,4/28/2011,SPWR US,SunPower Corp,FP FP,1565.84,Cash,Completed,6/14/2011,23.25,Industrial
59312244,11/17/2011,SPT AU,Spotless Group Ltd,1592Z AU,895.07,Cash,Completed,8/20/2012,2.62,"Consumer, Non-cyclical"
58014149,9/28/2011,SPSB MK,SP Setia Bhd Group,PNB MK,1057.79,Cash,Completed,3/22/2012,3.95,Financial
78597198,6/20/2013,SPRD US,Spreadtrum Communications Inc,TSHUNZ CH,1437.01,Cash,Completed,12/24/2013,31,Technology
147872414,6/28/2017,SPNC US,Spectranetics Corp/The,PHIA NA,2000.93,Cash,Completed,8/10/2017,38.5,"Consumer, Non-cyclical"
143329333,6/28/2017,SPLS US,Staples Inc,9875574Z US,6245.35,Cash,Completed,9/13/2017,10.25,"Consumer, Cyclical"
60005442,12/15/2011,SONO US,FUJIFILM SonoSite Inc,4901 JP,803.37,Cash,Completed,3/30/2012,54,"Consumer, Non-cyclical"
45777202,6/2/2010,SNWL US,SonicWALL Inc,,484.85,Cash,Completed,7/26/2010,11.5,Communications
83546280,11/7/2013,SNTS US,Santarus Inc,SLXP US,2414.9,Cash,Completed,1/3/2014,32,"Consumer, Non-cyclical"
154448701,10/26/2017,SNS PW,Synthos SA,1202408D LX,672.68,Cash,Pending,12/18/2017,4.93,Basic Materials
143628339,4/10/2017,SNOW US,Intrawest Resorts Holdings Inc,,1521.66,Cash,Completed,8/1/2017,23.75,"Consumer, Cyclical"
58492606,10/17/2011,SNDA US,Shanda Interactive Entertainment Ltd,0027005D VI,735.12,Cash,Completed,2/14/2012,41.35,Communications
145765670,7/26/2017,SNC US,State National Cos Inc,MKL US,885.64,Cash,Completed,11/20/2017,21,Financial
63995566,5/2/2012,SMSC US,Standard Microsystems Corp,MCHP US,710.78,Cash,Completed,8/3/2012,37,Technology
53960078,4/26/2011,SMOD US,SMART Worldwide Holdings Inc,,532.74,Cash,Completed,8/29/2011,9.25,Technology
97923818,10/27/2014,SMDR LN,Salamander Energy PLC,,505.42,Cash,Terminated,11/18/2014,1.21,Energy
42231456,1/6/2010,SMC PM,San Miguel Corp,3508284Z US,524.69,Cash,Completed,3/16/2011,75,"Consumer, Non-cyclical"
102215063,2/22/2015,SLXP US,Salix Pharmaceuticals Ltd,VRX CN,13413.26,Cash,Completed,4/2/2015,173,"Consumer, Non-cyclical"
111344916,9/13/2015,SLH US,Solera Holdings Inc,,5767.94,Cash,Completed,3/3/2016,55.85,Technology
51368419,9/28/2010,SLG FP,SeLoger.com SAS,SPR GR,758.62,Cash,Completed,4/6/2011,38.05,Communications
87738308,2/24/2014,SL SP,Singapore Land Ltd,UIC SP,589.91,Cash,Completed,8/25/2014,9.2,Financial
79927755,7/29/2013,SKS US,Saks Inc,HBC CN,2702.1,Cash,Completed,11/5/2013,16,"Consumer, Cyclical"
43090048,2/12/2010,SKIL US,SkillSoft Ltd,,1131.74,Cash,Completed,5/27/2010,11.25,Technology
101842746,1/27/2015,SIMG US,Silicon Image Inc,LSCC US,418.4,Cash,Completed,3/11/2015,7.3,Technology
45506240,5/24/2010,SIG AU,Sigma Healthcare Ltd,APN SJ,796.47,Cash,Terminated,8/16/2010,0.55,"Consumer, Non-cyclical"
96442527,9/22/2014,SIAL US,Sigma-Aldrich Corp,MRK GR,16394.56,Cash,Completed,11/19/2015,140,Basic Materials
71213776,11/28/2012,SHS US,Danfoss Power Solutions Inc,DNFS DC,691.68,Cash,Completed,4/15/2013,58.5,Industrial
149476686,7/27/2017,SHOR US,ShoreTel Inc,MITL US,412.67,Cash,Completed,9/26/2017,7.5,Communications
79557225,7/16/2013,SHFL US,SHFL Entertainment Inc,BYI US,1291.14,Cash,Completed,11/26/2013,23.25,"Consumer, Cyclical"
64046195,4/2/2012,SGQ CN,SouthGobi Resources Ltd,2600 HK,951.72,Cash,Terminated,9/3/2012,8.48,Energy
118932912,7/11/2016,SGNT US,Sagent Pharmaceuticals Inc,4541 JP,693.43,Cash,Completed,8/30/2016,21.75,"Consumer, Non-cyclical"
103144182,2/25/2015,SFXEQ US,LiveStyle Inc,,509.87,Cash,Terminated,8/17/2015,5.25,"Consumer, Non-cyclical"
59721711,12/3/2011,SFSF US,SuccessFactors Inc,SAP GR,3275.98,Cash,Completed,2/23/2012,40,Technology
63493455,4/18/2012,SFR NO,Circle K AS,ATD/B CN,3527.05,Cash,Completed,7/13/2012,51.2,"Consumer, Cyclical"
150384703,8/11/2017,SFR FP,SFR Group SA,ATC NA,741.81,Cash,Completed,10/9/2017,34.5,Communications
110064163,7/23/2015,SFG US,StanCorp Financial Group Inc,0017 JP,4940.82,Cash,Completed,3/8/2016,115,Financial
77501573,5/29/2013,SFD US,Smithfield Foods Inc,288 HK,6955.21,Cash,Completed,9/27/2013,34,"Consumer, Non-cyclical"
120804546,8/17/2016,SEMI US,SunEdison Semiconductor Ltd,6488 TT,641.73,Cash,Completed,12/5/2016,12,Technology
56234953,7/18/2011,SDL AU,Sundance Resources Ltd,HANLNGZ CH,1047.84,Cash,Terminated,4/8/2013,0.45,Basic Materials
146656819,6/5/2017,SDA1V FH,Sponda OYJ,BX US,1938.03,Cash,Pending,8/4/2017,5.07,Financial
87706609,2/21/2014,SCVB SS,Scania AB,VOW GR,9151.82,Cash,Completed,6/6/2014,200,"Consumer, Cyclical"
135107901,6/8/2017,SCLN US,SciClone Pharmaceuticals Inc,,445.39,Cash,Completed,10/16/2017,11.18,"Consumer, Non-cyclical"
44910249,4/27/2010,SCIB TB,SCIB PLC,TCAP TB,1099.77,Cash,Completed,6/10/2010,32.5,Financial
71539775,12/5/2012,SCGD SP,SC Global Developments Pte Ltd,0626359D SP,1419.68,Cash,Completed,3/11/2013,1.8,Financial
141006969,2/27/2017,SBY US,Silver Bay Realty Trust Corp,TCN CN,1384.23,Cash,Completed,5/9/2017,21.5,Financial
60663812,1/9/2012,SBE CN,SilverBirch Energy Corp,TECK/B CN,503.31,Cash,Completed,4/5/2012,8.5,Energy
98425232,11/7/2014,SBD LN,Canary Wharf Group Investment Holdings PLC,,8070.55,Cash,Completed,4/23/2015,3.5,Financial
68069685,8/27/2012,SAR SP,Sakari Resources Ltd,PTT TB,1122.49,Cash,Completed,2/15/2013,1.9,Energy
98203068,11/3/2014,SAPE US,Sapient Corp,PUB FP,3264.73,Cash,Completed,2/9/2015,25,Communications
74097696,2/6/2013,SAL IM,Salini Impregilo SpA,3565925Z IM,2109.22,Cash,Completed,4/30/2013,4,Industrial
94539961,9/26/2016,SAI AU,SAI Global Ltd,BPEALZ HK,927.19,Cash,Completed,12/29/2016,4.75,Communications
125318878,5/9/2016,SAFT FP,Saft Groupe SA,FP FP,1122.75,Cash,Completed,8/12/2016,36.5,Industrial
125814492,5/18/2016,SAAS US,inContact Inc,NICE IT,877.13,Cash,Completed,11/15/2016,14,Technology
53151601,3/28/2011,RURL US,Rural/Metro Corp/DE,20326Z US,676.54,Cash,Completed,7/1/2011,17.25,"Consumer, Non-cyclical"
77365935,5/23/2013,RUE US,rue21 inc,6212Z LN,934.34,Cash,Completed,10/11/2013,42,"Consumer, Cyclical"
71222666,11/28/2012,RTLX IT,Retalix Ltd,NCR US,611.54,Cash,Completed,2/10/2013,30,Technology
122546730,3/16/2016,RSTI US,Rofin-Sinar Technologies Inc,COHR US,926.49,Cash,Completed,11/8/2016,32.5,Industrial
119109061,1/19/2016,RSE US,Rouse Properties LLC,BAM/A CN,2336.33,Cash,Completed,7/6/2016,18.25,Financial
47508646,8/16/2010,RSCR US,Res-Care Inc,ONEX CN,454.32,Cash,Completed,12/23/2010,13.25,"Consumer, Non-cyclical"
110191478,8/25/2015,RSA LN,RSA Insurance Group PLC,ZURN SW,8779.38,Cash,Terminated,9/21/2015,5.5,Financial
131807988,9/12/2016,RPTP US,Horizon Pharmaceutical LLC,HZNP US,760.41,Cash,Completed,10/26/2016,9,"Consumer, Non-cyclical"
58664307,10/24/2011,RNOW US,RightNow Technologies Inc,ORCL US,1467.37,Cash,Completed,1/27/2012,43,Technology
53143493,3/28/2011,RNO CN,Vector Aerospace Corp,AIR FP,629.89,Cash,Completed,7/7/2011,13,Industrial
54313057,5/6/2011,RNK LN,Rank Group PLC,53 HK,530.53,Cash,Completed,7/15/2011,1.5,"Consumer, Cyclical"
